,cctvid,vdid,dist,cctv_url
746,nfbCCTV-T72-W-30.75-M,nfbVD-T72-W-31-I-NW-1-西向入口-台3線,0.006931105292217915,http://210.241.63.120/abs2mjpg/bmjpg?camera=321
747,nfbCCTV-N1-S-362.99-M,nfbVD-N1-S-363.000-N-Loop,0.005114499052260184,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=127
748,nfbCCTV-N3-N-36.8-M,nfbVD-N3-N-37.815-M-LOOP,0.8833580138733712,"http://cctvn01.freeway.gov.tw/vStream.php?pm=163,A43,19"
749,nfbCCTV-N1H-S-70.5-M,nfbVD-N1H-S-70.500-M-LOOP,0.02515903128105585,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1702"
750,nfbCCTV-N3-N-226.715-M,nfbVD-N3-N-226.223-M-LOOP,0.3747132417338613,http://210.241.63.120/abs2mjpg/bmjpg?camera=280
751,nfbCCTV-N1-S-188.7-M,nfbVD-N1-S-188.700-N-LOOP,0.0,http://210.241.63.120/abs2mjpg/bmjpg?camera=220
752,nfbCCTV-T62-E-12.99-M,nfbVD-T62-E-13.00-M-OH,0.0012234888085897433,http://117.56.12.145/T62-0K%2b990
753,nfbCCTV-N1-N-13.32-M,nfbVD-N1-N-13.400-M-RS,0.1181580018491469,"http://cctvn01.freeway.gov.tw/vStream.php?pm=161,A41,15"
754,nfbCCTV-N3-S-14.75-M,nfbVD-N3-S-14.701-M-LOOP,0.09841459916540939,"http://cctvn01.freeway.gov.tw/vStream.php?pm=167,A31,14"
755,nfbCCTV-T68-W-6.48-M,nfbVD-T68-W-6.60-M-RS,0.0036800560650427105,"http://cctvn01.freeway.gov.tw/vStream.php?pm=187,B12,34"
756,nfbCCTV-N3-S-78.19-M,nfbVD-N3-S-79.004-N-LOOP,0.820395579716174,"http://210.242.179.85/vStream.php?pm=210,A57,70"
757,nfbCCTV-N1-N-236-M,nfbVD-N1-N-236.020-M-LOOP,0.012032722883495698,http://210.241.63.120/abs2mjpg/bmjpg?camera=400
758,nfbCCTV-N5-N-30.34-M,nfbVD-N5-N-29.600-M,0.3806603613040466,http://202.39.180.202:8081/mjpeg/X01001513112101
759,nfbCCTV-N3-N-47.2-M,nfbVD-N3-N-46-I-EN-1-樹林,0.6930562306218415,"http://cctvn01.freeway.gov.tw/vStream.php?pm=160,A40,10"
760,nfbCCTV-N5-S-30.36-M,nfbVD-N5-S-30.266-M,0.719406018330253,http://202.39.180.202:8081/mjpeg/X01001513111301
761,nfbCCTV-N3-N-171.142-M,nfbVD-N3-N-171.472-M-LOOP,0.17027939087803415,http://210.241.63.120/abs2mjpg/bmjpg?camera=261
762,nfbCCTV-N2-E-7.45-M,nfbVD-N2-E-7.895-M-LOOP,0.5215657395625815,"http://210.242.179.85/vStream.php?pm=210,A57,32"
763,nfbCCTV-T74-W-0.8-M,nfbVD-T74-W-0.82-M-RS,0.01567100871474827,http://210.241.63.120/abs2mjpg/bmjpg?camera=323
764,nfbCCTV-T62-W-0.73-M,nfbVD-T62-W-0.90-M-OH,0.09602961154275136,http://117.56.12.145/T62-0K%2b738
765,nfbCCTV-N1H-N-17.39-M,nfbVD-N1-N-16.980-N-LOOP,0.3363289113473907,"http://210.242.179.85/vStream.php?pm=211,A58,44"
766,nfbCCTV-N3-N-105.2-M,nfbVD-N3-N-105.150-M-LOOP,0.01540877996660853,"http://210.242.179.85/vStream.php?pm=210,A57,11"
767,nfbCCTV-N1-S-150.11-M,nfbVD-N1-S-150.280-N-LOOP,0.12427456163064778,http://210.241.63.120/abs2mjpg/bmjpg?camera=358
768,nfbCCTV-N1-S-0.1-M,nfbVD-N1-S--0.008-M-LOOP,0.06054223925692791,"http://210.242.179.85/vStream.php?pm=210,A57,1"
769,nfbCCTV-N3-S-430.396-M,nfbVD-N3-S-430-O-NW-2-Loop,0.09229356374400982,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=349
770,nfbCCTV-N3-S-109.97-M,nfbVD-N3-S-110.150-N-LOOP,0.1706193191000478,"http://cctvn01.freeway.gov.tw/vStream.php?pm=162,A42,23"
771,nfbCCTV-N3-S-97.8-M,nfbVD-N3-S-97.770-M-LOOP,0.01820420604648546,"http://210.242.179.85/vStream.php?pm=210,A57,10"
772,nfbCCTV-N3-S-400.163-M,nfbVD-N3-S-400.170-N-Loop,0.006792361101801476,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=340
773,nfbCCTV-N1H-N-23.9-M,nfbVD-N1-N-23.780-M-LOOP,0.15276613860912638,"http://210.242.179.85/vStream.php?pm=211,A58,45"
774,nfbCCTV-N1-N-319.6-M,nfbVD-N1-N-319-O-SE-21-Loop,0.0,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=51
775,nfbCCTV-N1-S-1-M,nfbVD-N1-S-0.990-N-LOOP,0.03434083907956276,"http://cctvn01.freeway.gov.tw/vStream.php?pm=164,A44,4"
776,nfbCCTV-N5-S-4.511-M,nfbVD-N5-S-4.633-M,0.07185532314129996,http://202.39.180.202:8081/mjpeg/X01001602900301
777,nfbCCTV-N3-N-268.48-M,nfbVD-N3-N-268.958-N-LOOP,0.3986456088770966,http://210.241.63.120/abs2mjpg/bmjpg?camera=429
778,nfbCCTV-N6-E-27.469-M,nfbVD-N6-E-27.818-M-OH,0.3802172404591933,http://210.241.63.120/abs2mjpg/bmjpg?camera=82
779,nfbCCTV-N5-S-53.245-M,nfbVD-N5-S-53.110-M,0.07656238859769068,http://202.39.180.202:8081/mjpeg/X01001614900201
780,nfbCCTV-T68-W-16.05-M,nfbVD-T68-W-15-I-3,0.23874133868874886,"http://cctvn01.freeway.gov.tw/vStream.php?pm=187,B12,37"
781,nfbCCTV-T78-W-0.8-M,nfbVD-T78-W-1-I-NW-1 西行入口-台17線,0.10854118598964305,http://210.241.63.120/abs2mjpg/bmjpg?camera=49
782,nfbCCTV-N1-N-212.06-M,nfbVD-N1-N-211.640-M-LOOP,0.2226000815460528,http://210.241.63.120/abs2mjpg/bmjpg?camera=345
783,nfbCCTV-N3-N-27.545-M,nfbVD-N3-N-27.494-M-LOOP,0.13323332645205072,"http://cctvn01.freeway.gov.tw/vStream.php?pm=169,A33,21"
784,nfbCCTV-N3-S-173.382-M,nfbVD-N3-S-173.834-M-LOOP,0.3053941730087151,http://210.241.63.120/abs2mjpg/bmjpg?camera=262
785,nfbCCTV-N3-S-22.168-M,nfbVD-N3-S-22.253-M-LOOP,0.08079647021215035,"http://cctvn01.freeway.gov.tw/vStream.php?pm=171,A35,9"
786,nfbCCTV-T64-E-3.36-M,nfbVD-T64-E-3.34-M-OH,0.012637643588182843,http://117.56.170.55/T64-3K%2b361
787,nfbCCTV-N3-S-293.885-M,nfbVD-N3-S-293.797-M-Loop,0.05327028155955389,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=184
788,nfbCCTV-T64-W-18.91-M,nfbVD-T64-W-19.82-M-RS,0.4790784308734343,http://117.56.12.145/T64-18K%2b911
789,nfbCCTV-T78-E-7.9-M,nfbVD-T78-E-8-O-WE-1-東向出口,0.07618568696764767,http://210.241.63.120/abs2mjpg/bmjpg?camera=54
790,nfbCCTV-N1H-N-60.2-M,nfbVD-N1-N-59.400-M-RS,0.6320051374590736,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C2,1600"
791,nfbCCTV-N10-E-14.5-M,nfbVD-N10-E-15.352-M-Loop,0.8654744504607291,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=325
792,nfbCCTV-N1-S-115-M,nfbVD-N1-S-114.630-M-LOOP,0.2599209191376274,http://210.241.63.120/abs2mjpg/bmjpg?camera=408
793,nfbCCTV-N6-W-18.191-M,nfbVD-N6-W-17.595-M-LOOP,0.730982471464254,http://210.241.63.120/abs2mjpg/bmjpg?camera=96
794,nfbCCTV-N1-S-152.265-M,nfbVD-N1-S-151.735-M-LOOP,0.3397879608117035,http://210.241.63.120/abs2mjpg/bmjpg?camera=197
795,nfbCCTV-T64-W-6.4-M,nfbVD-T64-W-6-O-1,0.06421020098852959,http://117.56.170.55/T64-6K%2b401
796,nfbCCTV-N1-N-5.95-M,nfbVD-N1-N-5.920-M-LOOP,0.02336884572382017,"http://210.242.179.85/vStream.php?pm=211,A58,19"
797,nfbCCTV-N3-N-92-M,nfbVD-N3-N-92.000-M-LOOP,0.20472744250043512,"http://210.242.179.85/vStream.php?pm=210,A57,34"
798,nfbCCTV-N1-S-325.411-M,nfbVD-N1-S-325.446-M-Loop,0.017879039079433338,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=92
799,nfbCCTV-N5-S-16.892-M,nfbVD-N5-S-16.902-M-PS,0.00724281727276477,http://202.39.180.202:8081/mjpeg/X01001510210101
800,nfbCCTV-N6-W-25.002-M,nfbVD-N6-W-25.062-M-RS,0.05718942536795911,http://210.241.63.120/abs2mjpg/bmjpg?camera=109
801,nfbCCTV-N1-S-8-M,nfbVD-N1-S-8.258-M-LOOP,0.29839483491120994,"http://cctvn01.freeway.gov.tw/vStream.php?pm=160,A40,2"
802,nfbCCTV-N3-N-252-M,nfbVD-N3-N-252.075-M-LOOP,0.08175255558594978,http://210.241.63.120/abs2mjpg/bmjpg?camera=14
803,nfbCCTV-N6-W-18.966-M,nfbVD-N6-W-19.822-M-OH,0.8989801734126492,http://210.241.63.120/abs2mjpg/bmjpg?camera=100
804,nfbCCTV-T62-E-14.84-M,nfbVD-T62-E-14.60-M-OH,0.3752536178910446,http://117.56.12.145/T62-14K%2b845
805,nfbCCTV-N6-W-27.587-M,nfbVD-N6-W-27.588-M-OH,0.00111372876002896,http://210.241.63.120/abs2mjpg/bmjpg?camera=112
806,nfbCCTV-N5-N-45.93-M,nfbVD-N5-N-46.000-O-SN-1,0.35602733297323846,http://202.39.180.202:8081/mjpeg/X01001612801801
807,nfbCCTV-N1-N-145.746-M,nfbVD-N1-N-145.170-M-LOOP,0.3121286635744016,http://210.241.63.120/abs2mjpg/bmjpg?camera=357
808,nfbCCTV-N1-N-367.955-M,nfbVD-N1-N-367-I-EN-1A-Loop,0.13037989566821825,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=134
809,nfbCCTV-N5-N-0.001-M,nfbVD-N3-N-15.790-N-LOOP,0.11781406591746006,http://202.39.180.202:8081/mjpeg/X01001602801001
810,nfbCCTV-N1-S-327.36-M,nfbVD-N1-S-327-O-NE-22-Loop,0.02053850308592228,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=368
811,nfbCCTV-N1H-N-50.571-M,nfbVD-N1-N-50.300-M-LOOP,0.02195194608781851,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1502"
812,nfbCCTV-N5-N-9.31-M,nfbVD-N5-N-9.028-M,0.1819046866248251,http://202.39.180.202:8081/mjpeg/X01001604800501
813,nfbCCTV-N1-S-75.38-M,nfbVD-N1-S-74.505-M-LOOP,0.9389919131337026,"http://cctvn01.freeway.gov.tw/vStream.php?pm=163,A43,10"
814,nfbCCTV-N3-S-81.42-M,nfbVD-N3-S-81.850-M-LOOP,0.3756179001012932,"http://210.242.179.85/vStream.php?pm=211,A58,38"
815,nfbCCTV-N5-S-9.339-M,nfbVD-N5-S-9.334-M,0.0031664322464856204,http://202.39.180.202:8081/mjpeg/X01001604900301
816,nfbCCTV-T62-E-17.61-M,nfbVD-T62-E-17.10-M-RS,0.313800507223551,http://117.56.12.145/T62-17K%2b613
817,nfbCCTV-N1-N-303.48-M,nfbVD-N1-N-303.470-N-Loop,0.004973835294557119,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=46
818,nfbCCTV-T62-E-5.95-M,nfbVD-T62-E-5.88-M-RS,0.13008453854911048,http://117.56.12.145/T62-5K%2b950
819,nfbCCTV-T64-W-3.7-M,nfbVD-T64-W-3.38-M-OH,0.2047654874811778,http://117.56.170.55/T64-3K%2b706-2
820,nfbCCTV-N1-N-0.1-M,nfbVD-N1-N-327-O-SE-1A-Loop,0.05435571938371552,"http://210.242.179.85/vStream.php?pm=211,A58,42"
821,nfbCCTV-T84-E-37.3-M,nfbVD-T84-E-37.182-M-RS,0.0041536102910770135,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=148
822,nfbCCTV-N5-N-50.2-M,nfbVD-N5-N-51.095-M,0.5243674757942235,http://202.39.180.202:8081/mjpeg/X01001614800601
823,nfbCCTV-N1H-S-19.29-M,nfbVD-N1H-S-19.049-N-LOOP,0.4380971804311314,"http://cctvn01.freeway.gov.tw/vStream.php?pm=161,A41,17"
824,nfbCCTV-N3-S-168.81-M,nfbVD-N3-S-168.540-N-LOOP,0.20915155184649828,http://210.241.63.120/abs2mjpg/bmjpg?camera=260
825,nfbCCTV-N3A-E-0.876-M,nfbVD-N3A-E-0.804-M-LOOP,0.06473080277423887,"http://cctvn01.freeway.gov.tw/vStream.php?pm=168,A32,15"
826,nfbCCTV-T76-W-29.64-M,nfbVD-T76-W-26.500-N-Loop,1.822446192679225,http://210.241.63.120/abs2mjpg/bmjpg?camera=137
827,nfbCCTV-N3-S-379.805-M,nfbVD-N3-S-379.690-M-Loop,0.07291345007683328,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=268
828,nfbCCTV-N3-N-154.771-M,nfbVD-N3-N-155.231-M-LOOP,0.306387973732218,http://210.241.63.120/abs2mjpg/bmjpg?camera=256
829,nfbCCTV-N3-S-247.8-M,nfbVD-N3-S-247.831-M-LOOP,0.03387793262679876,http://210.241.63.120/abs2mjpg/bmjpg?camera=18
830,nfbCCTV-T74-E-3.903-M,nfbVD-T74-E-4-I-NE-1-東向入口-高鐵系統,0.036532900308365604,http://210.241.63.120/abs2mjpg/bmjpg?camera=325
831,nfbCCTV-N1-S-131.2-M,nfbVD-N1-S-131.850-M-LOOP,0.3834835591396635,http://210.241.63.120/abs2mjpg/bmjpg?camera=185
832,nfbCCTV-N3-S-45.67-M,nfbVD-N3-S-46-B-樹林收費站,0.39524210574170804,"http://210.242.179.85/vStream.php?pm=211,A58,10"
833,nfbCCTV-N3-N-338.274-M,nfbVD-N3-N-339.134-M-Loop,0.4881849110496619,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=234
834,nfbCCTV-T72-W-7.6-M,nfbVD-T72-W-8.23-M-RS,0.2275258446731536,http://210.241.63.120/abs2mjpg/bmjpg?camera=300
835,nfbCCTV-N3-N-23.91-M,nfbVD-N3-N-24.132-M-LOOP,0.232915514809865,"http://cctvn01.freeway.gov.tw/vStream.php?pm=166,A30,29"
836,nfbCCTV-N3-S-54.34-M,nfbVD-N3-S-54-I-WS-1-鶯歌系統,0.19609738099324375,"http://cctvn01.freeway.gov.tw/vStream.php?pm=165,A45,2"
837,nfbCCTV-N3-N-18.65-M,nfbVD-N3-N-18.411-M-LOOP,0.007076793568307439,"http://cctvn01.freeway.gov.tw/vStream.php?pm=168,A32,3"
838,nfbCCTV-N3-N-99.7-M,nfbVD-N3-N-99.535-M-RS,0.18758672386714306,"http://210.242.179.85/vStream.php?pm=210,A57,35"
839,nfbCCTV-N1-N-233.21-M,nfbVD-N1-N-233.605-M-RS,0.201255750080705,http://210.241.63.120/abs2mjpg/bmjpg?camera=361
840,nfbCCTV-N3-S-125.995-M,nfbVD-N3-S-125.633-M-LOOP,0.19502287848157915,http://210.241.63.120/abs2mjpg/bmjpg?camera=363
841,nfbCCTV-N3-S-19.872-M,nfbVD-N3-S-19.732-M-LOOP,0.05649127372750819,"http://cctvn01.freeway.gov.tw/vStream.php?pm=166,A30,13"
842,nfbCCTV-N3-N-18.891-M,nfbVD-N3-N-18.811-M-LOOP,0.10839751409414519,"http://cctvn01.freeway.gov.tw/vStream.php?pm=171,A35,19"
843,nfbCCTV-N3-N-91.7-M,nfbVD-N3-N-91.700-M-LOOP,0.04566057172198687,"http://210.242.179.85/vStream.php?pm=210,A57,9"
844,nfbCCTV-N1-N-331.2-M,nfbVD-N1-N-330-I-WN-22-Loop,0.26522252997308765,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=67
845,nfbCCTV-N1-N-328.78-M,nfbVD-N1-N-328.820-M-Loop,0.020319790443295713,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=72
846,nfbCCTV-N3-S-221.536-M,nfbVD-N3-S-221.531-M-LOOP,0.0025514857479651738,http://210.241.63.120/abs2mjpg/bmjpg?camera=369
847,nfbCCTV-N3-N-157.65-M,nfbVD-N3-N-157.600-M-LOOP,0.02669256259293146,http://210.241.63.120/abs2mjpg/bmjpg?camera=420
848,nfbCCTV-T64-E-5.29-M,nfbVD-T64-E-5.45-M-RS,0.10195396562643581,http://117.56.170.55/T64-5K%2b295
849,nfbCCTV-N3-S-27.56-M,nfbVD-N3-S-27.050-N-LOOP,0.2444374020299252,"http://cctvn01.freeway.gov.tw/vStream.php?pm=171,A35,12"
850,nfbCCTV-N5-N-22.514-M,nfbVD-N5-N-22.510-M-PS,0.002922477828633823,http://202.39.180.202:8081/mjpeg/X01001510211501
851,nfbCCTV-N1-S-72.68-M,nfbVD-N1-S-73.000-M-LOOP,0.3749309804780271,"http://210.242.179.85/vStream.php?pm=210,A57,57"
852,nfbCCTV-T84-W-38.91-M,nfbVD-T84-W-38.690-M-RS,0.20133652104830022,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=244
853,nfbCCTV-T74-E-32-M,nfbVD-T74-E-32-I-NS-1-南向入口-德芳南路,0.06307058807067978,http://210.241.63.120/abs2mjpg/bmjpg?camera=389
854,nfbCCTV-N3-N-332.074-M,nfbVD-N3-N-332.069-M-Loop,0.00253186497043966,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=231
855,nfbCCTV-T72-E-22.575-M,nfbVD-T72-E-21.495-M-RS,0.7629083597065919,http://210.241.63.120/abs2mjpg/bmjpg?camera=308
856,nfbCCTV-N6-E-18.408-M,nfbVD-N6-E-18.024-M-OH,0.4741469590790487,http://210.241.63.120/abs2mjpg/bmjpg?camera=66
857,nfbCCTV-N1-N-35.2-M,nfbVD-N1-N-35-B-泰山收費站,0.05685504814374813,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1353"
858,nfbCCTV-N1-N-250.5-M,nfbVD-N1-N-250-O-SE-1-北上出口-大林,0.13266276949867922,http://210.241.63.120/abs2mjpg/bmjpg?camera=243
859,nfbCCTV-N3-N-293.495-M,nfbVD-N3-N-293.593-M-Loop,0.06478022712441124,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=188
860,nfbCCTV-N3-N-27.083-M,nfbVD-N3-N-27.118-M-LOOP,0.06744171876077618,"http://cctvn01.freeway.gov.tw/vStream.php?pm=171,A35,0"
861,nfbCCTV-N6-E-18.966-M,nfbVD-N6-E-19.802-M-OH,0.880368475789171,http://210.241.63.120/abs2mjpg/bmjpg?camera=69
862,nfbCCTV-N3-N-21.95-M,nfbVD-N3-N-21.730-M-LOOP,0.05861975630988161,"http://cctvn01.freeway.gov.tw/vStream.php?pm=169,A33,17"
863,nfbCCTV-N3-N-60.65-M,nfbVD-N3-N-60.500-M-LOOP,0.050097031853248306,"http://cctvn01.freeway.gov.tw/vStream.php?pm=162,A42,15"
864,nfbCCTV-N1H-N-39.392-M,nfbVD-N1H-N-39.126-M-LOOP,0.2764915125470903,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1391"
865,nfbCCTV-T76-W-15.1-M,nfbVD-T76-W-15.230-N-Loop,0.069744870820753,http://210.241.63.120/abs2mjpg/bmjpg?camera=38
866,nfbCCTV-N3-S-28.7-M,nfbVD-N3-S-28.909-M-LOOP,0.2848718036596869,"http://210.242.179.85/vStream.php?pm=211,A58,30"
867,nfbCCTV-T62-E-15.04-M,nfbVD-T62-E-15.23-M-RS,0.12378191051083508,http://117.56.12.145/T62-15K%2b040
868,nfbCCTV-N3-S-222.691-M,nfbVD-N3-S-222.491-N-LOOP,0.16140222318259942,http://210.241.63.120/abs2mjpg/bmjpg?camera=278
869,nfbCCTV-T78-E-27.4-M,nfbVD-T78-E-25.700-N-Loop,1.640641760274167,http://210.241.63.120/abs2mjpg/bmjpg?camera=56
870,nfbCCTV-N3-S-388.73-M,nfbVD-N3-S-388.695-M-Loop,0.03681819947562688,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=331
871,nfbCCTV-N5-N-49.57-M,nfbVD-N5-N-49.070-M,0.33058453777059793,http://202.39.180.202:8081/mjpeg/X01001614800501
872,nfbCCTV-N2-W-8.31-M,nfbVD-N2-W-8-I-SW-1B-機場系統,0.27949341881255546,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,2080"
873,nfbCCTV-N5-S-4.01-M,nfbVD-N5-S-4.000-O-NS-1,0.14170370327991913,http://202.39.180.202:8081/mjpeg/X01001602800701
874,nfbCCTV-T64-W-4.05-M,nfbVD-T64-W-3.38-M-OH,0.521118938371994,http://117.56.170.55/T64-4K%2b055-2
875,nfbCCTV-T64-E-0.58-M,nfbVD-T64-E-0.10-M-RS,0.18559006160433247,http://117.56.12.145/T64-0K%2b585
876,nfbCCTV-N3-S-251.5-M,nfbVD-N3-S-250.966-M-LOOP,0.5842923444727983,http://210.241.63.120/abs2mjpg/bmjpg?camera=19
877,nfbCCTV-N3-S-329.752-M,nfbVD-N3-S-329-I-WS-2-Loop,0.029560550466125945,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=230
878,nfbCCTV-N3-S-23.39-M,nfbVD-N3-S-22.996-M-LOOP,0.13554936426514566,"http://cctvn01.freeway.gov.tw/vStream.php?pm=169,A33,7"
879,nfbCCTV-N3A-W-0.18-M,nfbVD-N3A-W-0.571-M-LOOP,0.3851324827355615,"http://210.242.179.85/vStream.php?pm=210,A57,13"
880,nfbCCTV-N1-N-276.45-M,nfbVD-N1-N-276.010-M-Loop,0.22383398707937516,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=228
881,nfbCCTV-N1-N-86.8-M,nfbVD-N1-N-86.122-M-RS,0.17903651302388424,"http://cctvn01.freeway.gov.tw/vStream.php?pm=165,A45,24"
882,nfbCCTV-T64-E-17-M,nfbVD-T64-E-18-I-1,0.3146990801826727,http://117.56.12.145/T64-17K%2b008
883,nfbCCTV-N5-S-26.692-M,nfbVD-N5-S-26.706-M-PS,0.010119534180400172,http://202.39.180.202:8081/mjpeg/X01001510211901
884,nfbCCTV-T88-W-2.092-M,nfbVD-T88-W-2.000-N-Loop,0.0023212509252686898,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=143
885,nfbCCTV-N6-W-32.319-M,nfbVD-N6-W-31.623-M-RS,0.6379716441501402,http://210.241.63.120/abs2mjpg/bmjpg?camera=379
886,nfbCCTV-N3-N-431.461-M,nfbVD-N3-N-431-I-EN-1-Loop,0.0,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=355
887,nfbCCTV-T68-E-20.52-M,nfbVD-T68-E-20.28-M-RS,0.11552432703087975,"http://cctvn01.freeway.gov.tw/vStream.php?pm=187,B12,32"
888,nfbCCTV-N5-N-36.63-M,nfbVD-N5-N-37.225-M,0.2093352751484902,http://202.39.180.202:8081/mjpeg/X01001612801201
889,nfbCCTV-N5-S-4.04-M,nfbVD-N5-S-4.000-O-NS-1,0.08686566153980226,http://202.39.180.202:8081/mjpeg/X01001602901001
890,nfbCCTV-T64-W-3.36-M,nfbVD-T64-W-3.38-M-OH,0.012009470211788107,http://117.56.170.55/T64-3K%2b361-2
891,nfbCCTV-N1-S-51.38-M,nfbVD-N1H-S-51.370-M-LOOP,0.06737135872622026,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C1,1511"
892,nfbCCTV-N3-S-100.6-M,nfbVD-N1-S-99-I-WS-21-新竹系統,0.15462410366145485,"http://210.242.179.85/vStream.php?pm=210,A57,60"
893,nfbCCTV-N5-S-18.339-M,nfbVD-N5-S-18.312-M-PS,0.023557558891913914,http://202.39.180.202:8081/mjpeg/X01001510210301
894,nfbCCTV-T72-E-11.804-M,nfbVD-T72-E-11.85-N-RS,0.011661513783266481,http://210.241.63.120/abs2mjpg/bmjpg?camera=302
895,nfbCCTV-N1H-S-39.941-M,nfbVD-N1H-S-40.450-M-RS,0.5560370088394349,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C1,1393"
896,nfbCCTV-T64-W-4.9-M,nfbVD-T64-W-5.11-M-OH,0.1818378439853194,http://117.56.170.55/T64-4K%2b905
897,nfbCCTV-N6-W-18.775-M,nfbVD-N6-W-19.822-M-OH,1.1352902464193233,http://210.241.63.120/abs2mjpg/bmjpg?camera=99
898,nfbCCTV-N1-S-243.5-M,nfbVD-N1-S-243.360-M-LOOP,0.09719748512686424,http://210.241.63.120/abs2mjpg/bmjpg?camera=240
899,nfbCCTV-N6-E-19.337-M,nfbVD-N6-E-19.802-M-OH,0.47865067636400477,http://210.241.63.120/abs2mjpg/bmjpg?camera=71
900,nfbCCTV-N1H-N-24.9-M,nfbVD-N1-N-25-I-EN-21-台北,0.2233728102885557,"http://210.242.179.85/vStream.php?pm=210,A57,30"
901,nfbCCTV-N3-N-249.548-M,nfbVD-N3-N-249.834-M-LOOP,0.3033215848407377,http://210.241.63.120/abs2mjpg/bmjpg?camera=372
902,nfbCCTV-N3-N-249.953-M,nfbVD-N3-N-250-O-SE-1-北上出口,0.057324187284293386,http://210.241.63.120/abs2mjpg/bmjpg?camera=401
903,nfbCCTV-N5-S-7.535-M,nfbVD-N5-S-7.577-M,0.044546023840175135,http://202.39.180.202:8081/mjpeg/X01001604900101
904,nfbCCTV-T74-E-14.094-M,nfbVD-T74-E-14-I-WE-1-東向入口-中清路,0.003951961338511159,http://210.241.63.120/abs2mjpg/bmjpg?camera=338
905,nfbCCTV-N1-S-338.25-M,nfbVD-N1-S-338-I-ES-22-Loop,0.032979888822324284,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=97
906,nfbCCTV-N3-S-430.52-M,nfbVD-N3-S-430-O-NW-2-Loop,0.01759617520506078,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=372
907,nfbCCTV-N1-S-82.9-M,nfbVD-N1-S-83.150-M-LOOP,0.2796499838108031,"http://210.242.179.85/vStream.php?pm=210,A57,33"
908,nfbCCTV-T86-E-11.783-M,nfbVD-T86-E-11-A-SE-2-Loop,0.0031148397300354903,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=86
909,nfbCCTV-N1H-S-56.77-M,nfbVD-N1H-S-56.770-M-LOOP,0.0269194840479017,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C1,1561"
910,nfbCCTV-T64-E-3.88-M,nfbVD-T64-E-3.34-M-OH,0.3766790277434028,http://117.56.170.55/T64-3K%2b888
911,nfbCCTV-N3-S-23.19-M,nfbVD-N3-S-22.996-M-LOOP,0.021781592971571003,"http://cctvn01.freeway.gov.tw/vStream.php?pm=167,A31,27"
912,nfbCCTV-T78-E-15.1-M,nfbVD-T78-E-15-I-WE-1-東向入口,0.1812627932932606,http://210.241.63.120/abs2mjpg/bmjpg?camera=45
913,nfbCCTV-N10-W-18.3-M,nfbVD-N10-W-17.252-M-Loop,1.0271874169479118,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=321
914,nfbCCTV-T64-E-4.94-M,nfbVD-T64-E-5.08-M-OH,0.14890677178986345,http://117.56.170.55/T64-4K%2b945
